"","date","sst"
"514",2012-05-27 17:00:00,24.9375
"515",2012-05-28 17:00:00,24.7583333333333
"516",2012-05-29 17:00:00,24.5130434782609
"517",2012-05-30 17:00:00,24.3375
"518",2012-05-31 17:00:00,24.275
"519",2012-06-01 17:00:00,24.1875
"520",2012-06-02 17:00:00,24.1083333333333
"521",2012-06-03 17:00:00,24.1541666666667
"522",2012-06-04 17:00:00,24.225
"523",2012-06-05 17:00:00,24.4166666666667
"524",2012-06-06 17:00:00,24.6166666666667
"525",2012-06-07 17:00:00,24.9625
"526",2012-06-08 17:00:00,24.8458333333333
"527",2012-06-09 17:00:00,25.1083333333333
"528",2012-06-10 17:00:00,24.8041666666667
"529",2012-06-11 17:00:00,25.2083333333333
"530",2012-06-12 17:00:00,25.6125
"531",2012-06-13 17:00:00,25.9
"532",2012-06-14 17:00:00,26.0833333333333
"533",2012-06-15 17:00:00,25.9458333333333
"534",2012-06-16 17:00:00,25.7458333333333
"535",2012-06-17 17:00:00,25.2375
"536",2012-06-18 17:00:00,24.9791666666667
"537",2012-06-19 17:00:00,25.0916666666667
"538",2012-06-20 17:00:00,24.8958333333333
"539",2012-06-21 17:00:00,24.9916666666667
"540",2012-06-22 17:00:00,25.1
"541",2012-06-23 17:00:00,24.7958333333333
"542",2012-06-24 17:00:00,24.9291666666667
"543",2012-06-25 17:00:00,24.7166666666667
"544",2012-06-26 17:00:00,24.6708333333333
"545",2012-06-27 17:00:00,24.7291666666667
"546",2012-06-28 17:00:00,24.7083333333333
"547",2012-06-29 17:00:00,24.7291666666667
"548",2012-06-30 17:00:00,25.1208333333333
"549",2012-07-01 17:00:00,25.4333333333333
"550",2012-07-02 17:00:00,25.4458333333333
"551",2012-07-03 17:00:00,25.0458333333333
"552",2012-07-04 17:00:00,25.2083333333333
"553",2012-07-05 17:00:00,25.1291666666667
"554",2012-07-06 17:00:00,25.1
"555",2012-07-07 17:00:00,24.7208333333333
"556",2012-07-08 17:00:00,24.7125
"557",2012-07-09 17:00:00,24.6041666666667
"558",2012-07-10 17:00:00,24.625
"559",2012-07-11 17:00:00,24.5583333333333
"560",2012-07-12 17:00:00,24.9708333333333
"561",2012-07-13 17:00:00,25.0916666666667
"562",2012-07-14 17:00:00,25.325
"563",2012-07-15 17:00:00,25.1958333333333
"564",2012-07-16 17:00:00,25.2625
"565",2012-07-17 17:00:00,25.0916666666667
"566",2012-07-18 17:00:00,25.0958333333333
"567",2012-07-19 17:00:00,25.0416666666667
"568",2012-07-20 17:00:00,26.0916666666667
"569",2012-07-21 17:00:00,26.6416666666667
"570",2012-07-22 17:00:00,26.4833333333333
"571",2012-07-23 17:00:00,26.2875
"572",2012-07-24 17:00:00,25.8541666666667
"573",2012-07-25 17:00:00,25.8333333333333
"574",2012-07-26 17:00:00,25.8458333333333
"575",2012-07-27 17:00:00,25.9458333333333
"576",2012-07-28 17:00:00,25.875
"577",2012-07-29 17:00:00,25.7583333333333
"578",2012-07-30 17:00:00,25.7125
"579",2012-07-31 17:00:00,25.7291666666667
"580",2012-08-01 17:00:00,25.8
"581",2012-08-02 17:00:00,25.9666666666667
"582",2012-08-03 17:00:00,25.9833333333333
"583",2012-08-04 17:00:00,26.1666666666667
"584",2012-08-05 17:00:00,26.1916666666667
"585",2012-08-06 17:00:00,26.2541666666667
"586",2012-08-07 17:00:00,26.2041666666667
"587",2012-08-08 17:00:00,26.0583333333333
"588",2012-08-09 17:00:00,25.6708333333333
"589",2012-08-10 17:00:00,25.8083333333333
"590",2012-08-11 17:00:00,26.1583333333333
"591",2012-08-12 17:00:00,26.3416666666667
"592",2012-08-13 17:00:00,26.1791666666667
"593",2012-08-14 17:00:00,26.0166666666667
"594",2012-08-15 17:00:00,26.0541666666667
"595",2012-08-16 17:00:00,26.2583333333333
"596",2012-08-17 17:00:00,25.7875
"597",2012-08-18 17:00:00,25.9791666666667
"598",2012-08-19 17:00:00,26.4375
"599",2012-08-20 17:00:00,26.3666666666667
"600",2012-08-21 17:00:00,26.2208333333333
"601",2012-08-22 17:00:00,26.2916666666667
"602",2012-08-23 17:00:00,26.7708333333333
"603",2012-08-24 17:00:00,26.5416666666667
"604",2012-08-25 17:00:00,26.3541666666667
"605",2012-08-26 17:00:00,26.1666666666667
"606",2012-08-27 17:00:00,26.35
"607",2012-08-28 17:00:00,25.9583333333333
"608",2012-08-29 17:00:00,26.0708333333333
